transaction_id,user_id,amount,merchant,location,device_id,timestamp,hour,previous_transactions,is_new_device,distance_from_previous,is_night,is_high_amount,is_large_distance,is_low_history,is_fraud
TXN000606,USER01628,1418.34,Paytm,Pune,DEVICE_D,2026-02-12 16:28:00,16,15,0,16.26,0,0,0,0,0
TXN000607,USER01082,560.37,Netflix,Delhi,DEVICE_E,2026-03-18 02:12:00,2,3,0,12.59,1,0,0,0,0
TXN000608,USER01975,651.37,Paytm,Mumbai,DEVICE_D,2026-08-31 22:19:00,22,27,0,12.78,0,0,0,0,0
TXN000609,USER01370,10010.44,Netflix,Chennai,DEVICE_A,2026-05-20 13:03:00,13,16,0,2.52,0,1,0,0,1
TXN000610,USER00741,1505.07,Paytm,Pune,DEVICE_C,2026-01-10 06:40:00,6,40,0,11.43,0,0,0,0,0
TXN000611,USER01498,132.56,Uber,Pune,DEVICE_E,2026-07-23 09:29:00,9,11,0,29.09,0,0,0,0,0
TXN000612,USER00117,654.05,Paytm,Pune,DEVICE_D,2026-12-29 22:53:00,22,4,0,10.55,0,0,0,0,0
TXN000613,USER01854,902.04,Zomato,Chennai,DEVICE_E,2026-03-11 01:05:00,1,34,0,13.37,1,0,0,0,0
TXN000614,USER00791,359.77,Netflix,Chennai,DEVICE_B,2026-06-18 19:39:00,19,37,1,68.54,0,0,0,0,0
TXN000615,USER01151,975.69,Amazon,Chennai,DEVICE_C,2026-11-06 22:53:00,22,38,0,41.08,0,0,0,0,0
TXN000616,USER01417,703.71,Netflix,Pune,DEVICE_A,2026-09-09 04:27:00,4,35,0,52.82,1,0,0,0,0
TXN000617,USER01932,1308.01,Walmart,Delhi,DEVICE_E,2026-05-14 02:56:00,2,29,0,1.62,1,0,0,0,0
TXN000618,USER01013,848.68,Apple,Mumbai,DEVICE_D,2026-07-18 10:00:00,10,13,0,19.28,0,0,0,0,0
TXN000619,USER01665,584.04,Zomato,Chennai,DEVICE_E,2026-08-05 15:00:00,15,13,0,5.06,0,0,0,0,0
TXN000620,USER01082,808.4,Swiggy,Delhi,DEVICE_D,2026-11-22 19:32:00,19,1,0,10.36,0,0,0,1,0
TXN000621,USER00634,2350.43,Netflix,Mumbai,DEVICE_E,2026-08-16 23:16:00,23,27,0,22.77,0,0,0,0,0
TXN000622,USER00513,1161.74,Flipkart,Pune,DEVICE_A,2026-05-21 23:17:00,23,20,0,17.3,0,0,0,0,0
TXN000623,USER01775,903.55,Uber,Delhi,DEVICE_A,2026-06-08 23:02:00,23,14,0,14.09,0,0,0,0,0
TXN000624,USER00802,1504.36,Uber,Pune,DEVICE_C,2026-11-06 03:38:00,3,43,0,33.69,1,0,0,0,0
TXN000625,USER01120,1095.07,Paytm,Kolkata,DEVICE_A,2026-02-18 15:52:00,15,45,0,22.95,0,0,0,0,0
TXN000626,USER01662,405.08,Paytm,Chennai,DEVICE_E,2026-08-28 06:11:00,6,22,0,34.41,0,0,0,0,0
TXN000627,USER01142,2034.26,Uber,Bangalore,DEVICE_E,2026-07-01 20:58:00,20,9,0,53.75,0,0,0,0,0
TXN000628,USER00560,625.21,Myntra,Delhi,DEVICE_A,2026-04-08 09:08:00,9,25,0,24.89,0,0,0,0,0
TXN000629,USER01625,805.69,Zomato,Chennai,DEVICE_B,2026-05-01 14:29:00,14,34,0,10.06,0,0,0,0,0
TXN000630,USER00488,280.84,Zomato,Hyderabad,DEVICE_E,2026-09-07 13:58:00,13,33,0,4.78,0,0,0,0,0
TXN000631,USER01261,2297.91,Amazon,Mumbai,DEVICE_C,2026-08-07 02:42:00,2,1,0,6.32,1,0,0,1,1
TXN000632,USER01909,1226.84,Netflix,Kolkata,DEVICE_B,2026-03-17 21:49:00,21,30,0,10.1,0,0,0,0,0
TXN000633,USER00897,1417.1,Swiggy,Chennai,DEVICE_A,2026-05-30 20:40:00,20,42,0,26.95,0,0,0,0,0
TXN000634,USER01296,2281.13,Uber,Hyderabad,DEVICE_D,2026-06-27 06:16:00,6,43,0,0.82,0,0,0,0,0
TXN000635,USER01213,2298.81,Netflix,Delhi,DEVICE_E,2026-08-27 05:55:00,5,46,0,33.67,1,0,0,0,1
TXN000636,USER00704,581.8,Zomato,Delhi,DEVICE_D,2026-12-07 07:00:00,7,43,0,28.39,0,0,0,0,0
TXN000637,USER01471,1108.66,Walmart,Hyderabad,DEVICE_C,2026-06-09 19:45:00,19,42,0,13.84,0,0,0,0,0
TXN000638,USER00581,1015.09,Uber,Kolkata,DEVICE_B,2026-09-19 00:58:00,0,45,0,10.21,1,0,0,0,0
TXN000639,USER00790,932.11,Netflix,Hyderabad,DEVICE_D,2026-04-04 06:50:00,6,4,1,2.39,0,0,0,0,0
TXN000640,USER00861,531.62,Zomato,Mumbai,DEVICE_C,2026-01-31 02:37:00,2,18,0,6.84,1,0,0,0,0
TXN000641,USER00247,3954.17,Apple,Delhi,DEVICE_D,2026-08-14 04:50:00,4,29,0,2.32,1,0,0,0,0
TXN000642,USER01987,2731.89,Zomato,Hyderabad,DEVICE_D,2026-05-17 13:33:00,13,48,0,34.17,0,0,0,0,0
TXN000643,USER01100,1634.48,Paytm,Bangalore,DEVICE_C,2026-03-10 21:00:00,21,46,0,14.24,0,0,0,0,0
TXN000644,USER00154,3718.67,Flipkart,Bangalore,DEVICE_E,2026-07-19 02:02:00,2,16,0,5.67,1,0,0,0,0
TXN000645,USER01680,1680.74,Myntra,Hyderabad,DEVICE_D,2026-03-28 10:40:00,10,28,0,0.37,0,0,0,0,0
TXN000646,USER01459,834.81,Myntra,Mumbai,DEVICE_C,2026-01-02 13:54:00,13,11,0,14.84,0,0,0,0,0
TXN000647,USER00997,750.45,Paytm,Delhi,DEVICE_D,2026-04-23 21:42:00,21,7,0,27.89,0,0,0,0,0
TXN000648,USER01110,1551.77,Paytm,Bangalore,DEVICE_E,2026-03-08 15:28:00,15,14,1,29.09,0,0,0,0,1
TXN000649,USER00697,317.25,Uber,Hyderabad,DEVICE_C,2026-04-02 09:47:00,9,33,1,4.83,0,0,0,0,0
TXN000650,USER01309,2392.31,Apple,Pune,DEVICE_D,2026-12-03 03:38:00,3,27,0,106.22,1,0,0,0,1
TXN000651,USER01998,253.25,Apple,Hyderabad,DEVICE_A,2026-06-24 00:23:00,0,20,0,16.82,1,0,0,0,0
TXN000652,USER01244,2957.61,Uber,Chennai,DEVICE_E,2026-08-20 17:48:00,17,16,0,8.07,0,0,0,0,0
TXN000653,USER01093,1714.76,Netflix,Hyderabad,DEVICE_D,2026-02-01 22:18:00,22,41,0,9.98,0,0,0,0,0
TXN000654,USER01071,6346.52,Uber,Mumbai,DEVICE_B,2026-06-15 21:07:00,21,17,0,2.66,0,0,0,0,0
TXN000655,USER01009,1289.58,Swiggy,Bangalore,DEVICE_C,2026-12-28 11:58:00,11,23,0,13.6,0,0,0,0,0
TXN000656,USER00094,1979.03,Swiggy,Chennai,DEVICE_D,2026-03-19 05:35:00,5,23,0,27.99,1,0,0,0,0
TXN000657,USER01774,2053.48,Myntra,Bangalore,DEVICE_E,2026-04-01 21:53:00,21,11,1,10.53,0,0,0,0,1
TXN000658,USER00958,494.22,Zomato,Bangalore,DEVICE_E,2026-01-05 04:23:00,4,0,0,40.33,1,0,0,1,0
TXN000659,USER01012,419.63,Uber,Mumbai,DEVICE_B,2026-09-10 20:54:00,20,35,0,12.95,0,0,0,0,0
TXN000660,USER00453,473.24,Uber,Hyderabad,DEVICE_B,2026-08-11 16:58:00,16,31,0,46.17,0,0,0,0,0
TXN000661,USER01228,1064.8,Netflix,Mumbai,DEVICE_D,2026-02-07 02:05:00,2,4,0,24.29,1,0,0,0,0
TXN000662,USER00912,1089.49,Amazon,Hyderabad,DEVICE_A,2026-06-14 17:13:00,17,25,0,1.13,0,0,0,0,0
TXN000663,USER00218,1130.76,Myntra,Chennai,DEVICE_E,2026-04-08 15:38:00,15,2,0,1.39,0,0,0,0,0
TXN000664,USER00474,1710.83,Myntra,Mumbai,DEVICE_A,2026-01-27 22:33:00,22,32,1,32.2,0,0,0,0,0
TXN000665,USER00432,561.97,Myntra,Mumbai,DEVICE_A,2026-08-21 03:27:00,3,38,0,8.83,1,0,0,0,0
TXN000666,USER00341,2333.42,Zomato,Pune,DEVICE_D,2026-10-29 04:57:00,4,19,0,4.2,1,0,0,0,0
TXN000667,USER00551,1615.62,Paytm,Kolkata,DEVICE_C,2026-07-18 07:10:00,7,11,0,40.1,0,0,0,0,0
TXN000668,USER01636,4548.82,Walmart,Delhi,DEVICE_C,2026-01-26 00:35:00,0,37,0,81.85,1,0,0,0,0
TXN000669,USER01313,1616.21,Amazon,Mumbai,DEVICE_C,2026-12-18 18:15:00,18,19,0,33.08,0,0,0,0,0
TXN000670,USER01278,1030.19,Zomato,Kolkata,DEVICE_B,2026-09-24 14:24:00,14,16,0,25.83,0,0,0,0,0
TXN000671,USER01758,7575.95,Swiggy,Ahmedabad,DEVICE_E,2026-10-11 03:58:00,3,42,0,0.02,1,0,0,0,0
TXN000672,USER00357,1016.82,Netflix,Delhi,DEVICE_B,2026-08-20 04:54:00,4,7,0,2.24,1,0,0,0,0
TXN000673,USER00023,1423.05,Paytm,Pune,DEVICE_E,2026-09-15 22:18:00,22,42,0,22.23,0,0,0,0,0
TXN000674,USER01786,1621.47,Swiggy,Hyderabad,DEVICE_E,2026-04-17 18:33:00,18,12,0,10.54,0,0,0,0,0
TXN000675,USER00522,2535.0,Paytm,Ahmedabad,DEVICE_E,2026-07-16 12:10:00,12,8,1,0.39,0,0,0,0,1
TXN000676,USER01782,1184.37,Apple,Hyderabad,DEVICE_D,2026-01-13 17:43:00,17,18,0,27.01,0,0,0,0,0
TXN000677,USER01861,13231.15,Myntra,Hyderabad,DEVICE_C,2026-12-03 17:46:00,17,25,0,10.85,0,1,0,0,0
TXN000678,USER01124,654.61,Paytm,Kolkata,DEVICE_B,2026-09-14 05:49:00,5,4,0,21.51,1,0,0,0,0
TXN000679,USER00802,4190.7,Flipkart,Kolkata,DEVICE_B,2026-02-08 01:47:00,1,41,0,12.63,1,0,0,0,1
TXN000680,USER01204,294.08,Myntra,Delhi,DEVICE_D,2026-10-30 08:57:00,8,44,0,0.54,0,0,0,0,0
TXN000681,USER01247,452.1,Myntra,Hyderabad,DEVICE_E,2026-11-07 22:13:00,22,24,0,20.21,0,0,0,0,0
TXN000682,USER01930,270.26,Netflix,Bangalore,DEVICE_C,2026-11-02 23:52:00,23,4,0,31.03,0,0,0,0,0
TXN000683,USER00762,476.9,Amazon,Ahmedabad,DEVICE_A,2026-02-21 19:23:00,19,22,0,3.39,0,0,0,0,0
TXN000684,USER01683,251.54,Swiggy,Mumbai,DEVICE_A,2026-11-25 08:53:00,8,34,0,44.34,0,0,0,0,0
TXN000685,USER00442,1208.78,Paytm,Kolkata,DEVICE_D,2026-07-13 02:45:00,2,48,0,4.01,1,0,0,0,0
TXN000686,USER01632,490.98,Paytm,Kolkata,DEVICE_C,2026-05-10 04:10:00,4,31,0,10.99,1,0,0,0,1
TXN000687,USER00769,4286.85,Apple,Kolkata,DEVICE_A,2026-06-23 05:41:00,5,41,0,14.98,1,0,0,0,0
TXN000688,USER01016,1724.0,Myntra,Delhi,DEVICE_A,2026-10-26 12:53:00,12,48,0,7.53,0,0,0,0,0
TXN000689,USER01349,1164.42,Uber,Hyderabad,DEVICE_B,2026-02-13 17:29:00,17,5,0,13.88,0,0,0,0,0
TXN000690,USER00516,1392.95,Walmart,Bangalore,DEVICE_C,2026-12-14 04:00:00,4,13,1,25.34,1,0,0,0,0
TXN000691,USER01040,1961.44,Uber,Mumbai,DEVICE_A,2026-08-17 20:44:00,20,40,1,25.07,0,0,0,0,0
TXN000692,USER00792,3208.14,Paytm,Mumbai,DEVICE_B,2026-06-22 03:28:00,3,28,0,51.09,1,0,0,0,0
TXN000693,USER00336,700.98,Uber,Hyderabad,DEVICE_C,2026-04-07 05:29:00,5,36,0,39.62,1,0,0,0,0
TXN000694,USER01783,593.81,Netflix,Bangalore,DEVICE_E,2026-07-07 19:22:00,19,21,0,84.14,0,0,0,0,0
TXN000695,USER00258,1592.89,Flipkart,Delhi,DEVICE_C,2026-10-24 19:29:00,19,19,0,18.1,0,0,0,0,0
TXN000696,USER00497,4500.98,Paytm,Kolkata,DEVICE_D,2026-06-22 03:29:00,3,7,0,10.23,1,0,0,0,0
TXN000697,USER00896,321.91,Paytm,Kolkata,DEVICE_B,2026-11-26 00:19:00,0,26,0,5.49,1,0,0,0,0
TXN000698,USER00160,1570.7,Flipkart,Ahmedabad,DEVICE_E,2026-09-07 01:28:00,1,47,0,5.59,1,0,0,0,0
TXN000699,USER01499,3504.75,Swiggy,Ahmedabad,DEVICE_B,2026-04-16 05:12:00,5,6,0,3.27,1,0,0,0,0
TXN000700,USER00852,1908.51,Flipkart,Ahmedabad,DEVICE_B,2026-11-02 06:21:00,6,33,1,25.94,0,0,0,0,0
TXN000701,USER01688,1478.56,Uber,Pune,DEVICE_A,2026-06-19 20:19:00,20,40,0,21.24,0,0,0,0,0
TXN000702,USER01932,1783.49,Netflix,Hyderabad,DEVICE_C,2026-05-13 14:02:00,14,27,0,6.91,0,0,0,0,0
TXN000703,USER00690,5558.25,Apple,Mumbai,DEVICE_B,2026-01-21 11:06:00,11,30,0,44.54,0,0,0,0,0
TXN000704,USER01699,2242.76,Swiggy,Kolkata,DEVICE_B,2026-12-20 08:15:00,8,20,0,16.07,0,0,0,0,0
TXN000705,USER00380,271.51,Zomato,Pune,DEVICE_D,2026-03-14 11:11:00,11,9,1,1.43,0,0,0,0,0
TXN000706,USER01569,1016.27,Apple,Mumbai,DEVICE_D,2026-10-08 19:40:00,19,35,0,1.27,0,0,0,0,0
TXN000707,USER01953,1186.55,Amazon,Mumbai,DEVICE_D,2026-06-08 01:47:00,1,12,0,3.09,1,0,0,0,0
TXN000708,USER00957,2760.81,Amazon,Hyderabad,DEVICE_B,2026-04-25 01:26:00,1,25,0,4.75,1,0,0,0,0
TXN000709,USER00691,1181.98,Amazon,Chennai,DEVICE_E,2026-08-17 07:11:00,7,33,0,43.68,0,0,0,0,0
TXN000710,USER01451,1112.56,Amazon,Ahmedabad,DEVICE_C,2026-11-01 22:13:00,22,18,0,30.14,0,0,0,0,0
TXN000711,USER01637,1139.58,Netflix,Pune,DEVICE_B,2026-08-14 09:09:00,9,5,0,4.51,0,0,0,0,0
TXN000712,USER01292,1360.86,Apple,Chennai,DEVICE_A,2026-02-05 03:24:00,3,47,0,5.71,1,0,0,0,0
TXN000713,USER01859,1008.22,Myntra,Chennai,DEVICE_E,2026-08-18 15:07:00,15,14,0,20.26,0,0,0,0,0
TXN000714,USER01601,752.03,Walmart,Pune,DEVICE_E,2026-01-29 04:33:00,4,45,0,41.04,1,0,0,0,0
TXN000715,USER01441,960.12,Swiggy,Bangalore,DEVICE_C,2026-01-16 16:24:00,16,44,0,7.62,0,0,0,0,0
TXN000716,USER01192,1443.2,Zomato,Ahmedabad,DEVICE_E,2026-08-26 13:40:00,13,48,0,14.91,0,0,0,0,0
TXN000717,USER01866,1917.16,Uber,Hyderabad,DEVICE_C,2026-08-11 09:50:00,9,17,0,44.21,0,0,0,0,0
TXN000718,USER01067,12871.88,Paytm,Pune,DEVICE_E,2026-12-10 06:00:00,6,19,0,29.45,0,1,0,0,1
TXN000719,USER01580,331.53,Amazon,Mumbai,DEVICE_C,2026-10-04 16:41:00,16,0,0,44.42,0,0,0,1,0
TXN000720,USER00285,1860.24,Zomato,Pune,DEVICE_D,2026-11-18 23:53:00,23,21,0,6.52,0,0,0,0,0
TXN000721,USER00397,4138.95,Paytm,Kolkata,DEVICE_D,2026-07-31 00:27:00,0,35,0,23.48,1,0,0,0,1
TXN000722,USER00012,546.68,Walmart,Pune,DEVICE_E,2026-12-21 17:18:00,17,47,0,2.42,0,0,0,0,0
TXN000723,USER01631,2030.84,Zomato,Bangalore,DEVICE_E,2026-01-26 23:07:00,23,17,0,19.15,0,0,0,0,0
TXN000724,USER01326,789.66,Apple,Ahmedabad,DEVICE_C,2026-05-15 11:26:00,11,9,0,7.25,0,0,0,0,0
TXN000725,USER01922,688.99,Zomato,Ahmedabad,DEVICE_C,2026-01-27 04:54:00,4,19,0,24.18,1,0,0,0,0
TXN000726,USER01277,566.9,Amazon,Chennai,DEVICE_B,2026-01-12 08:22:00,8,39,1,3.06,0,0,0,0,1
TXN000727,USER00499,1010.68,Walmart,Delhi,DEVICE_D,2026-08-30 20:17:00,20,5,0,21.91,0,0,0,0,0
TXN000728,USER00754,977.13,Uber,Ahmedabad,DEVICE_B,2026-01-29 21:53:00,21,48,0,24.66,0,0,0,0,0
TXN000729,USER00035,2160.23,Myntra,Ahmedabad,DEVICE_B,2026-03-13 08:55:00,8,36,0,38.92,0,0,0,0,0
TXN000730,USER00727,298.95,Flipkart,Bangalore,DEVICE_A,2026-03-11 22:52:00,22,21,1,23.24,0,0,0,0,0
TXN000731,USER00849,2356.7,Amazon,Bangalore,DEVICE_C,2026-05-02 12:25:00,12,3,0,14.8,0,0,0,0,0
TXN000732,USER00090,2310.02,Paytm,Hyderabad,DEVICE_A,2026-04-09 07:37:00,7,3,1,30.66,0,0,0,0,0
TXN000733,USER00776,1448.16,Walmart,Kolkata,DEVICE_A,2026-11-13 16:34:00,16,18,1,6.69,0,0,0,0,0
TXN000734,USER00605,8595.83,Apple,Bangalore,DEVICE_B,2026-12-10 20:24:00,20,28,0,22.63,0,0,0,0,0
TXN000735,USER01946,3327.85,Netflix,Pune,DEVICE_A,2026-08-21 16:31:00,16,27,0,25.79,0,0,0,0,0
TXN000736,USER00970,698.68,Walmart,Kolkata,DEVICE_C,2026-10-17 22:47:00,22,40,0,9.97,0,0,0,0,0
TXN000737,USER01626,375.95,Paytm,Hyderabad,DEVICE_B,2026-12-01 00:09:00,0,12,0,90.14,1,0,0,0,0
TXN000738,USER01022,590.49,Flipkart,Pune,DEVICE_C,2026-05-19 08:10:00,8,38,0,8.8,0,0,0,0,0
TXN000739,USER00418,650.08,Flipkart,Ahmedabad,DEVICE_E,2026-01-20 01:03:00,1,27,0,1.77,1,0,0,0,0
TXN000740,USER00115,211.58,Swiggy,Delhi,DEVICE_A,2026-01-09 08:57:00,8,29,0,7.23,0,0,0,0,0
TXN000741,USER00617,1711.02,Myntra,Mumbai,DEVICE_B,2026-07-16 13:11:00,13,21,0,2.09,0,0,0,0,0
TXN000742,USER01927,336.14,Paytm,Mumbai,DEVICE_D,2026-04-03 01:59:00,1,49,0,8.29,1,0,0,0,0
TXN000743,USER01220,1352.51,Flipkart,Chennai,DEVICE_C,2026-03-08 14:45:00,14,22,0,2.74,0,0,0,0,0
TXN000744,USER00826,2550.58,Swiggy,Ahmedabad,DEVICE_A,2026-01-12 20:29:00,20,17,0,11.58,0,0,0,0,0
TXN000745,USER01525,3864.28,Swiggy,Chennai,DEVICE_C,2026-04-24 05:51:00,5,16,0,30.1,1,0,0,0,0
TXN000746,USER01650,874.57,Swiggy,Delhi,DEVICE_C,2026-12-04 08:31:00,8,30,0,1.4,0,0,0,0,0
TXN000747,USER01517,575.56,Walmart,Mumbai,DEVICE_E,2026-09-28 21:20:00,21,27,0,16.56,0,0,0,0,0
TXN000748,USER01099,3651.05,Swiggy,Chennai,DEVICE_C,2026-11-27 13:25:00,13,7,0,0.9,0,0,0,0,0
TXN000749,USER00413,4254.72,Amazon,Ahmedabad,DEVICE_E,2026-11-17 17:09:00,17,31,0,43.19,0,0,0,0,0
TXN000750,USER01400,2027.13,Paytm,Kolkata,DEVICE_E,2026-12-03 23:39:00,23,42,1,50.86,0,0,0,0,1
TXN000751,USER01444,588.33,Amazon,Bangalore,DEVICE_E,2026-04-02 15:36:00,15,5,0,13.56,0,0,0,0,0
TXN000752,USER00729,335.2,Netflix,Hyderabad,DEVICE_A,2026-04-11 12:03:00,12,7,0,29.33,0,0,0,0,0
TXN000753,USER01301,2994.73,Flipkart,Pune,DEVICE_C,2026-09-03 21:46:00,21,21,0,17.97,0,0,0,0,0
TXN000754,USER01021,1037.46,Myntra,Chennai,DEVICE_C,2026-06-10 16:38:00,16,39,0,8.33,0,0,0,0,0
TXN000755,USER00761,3346.95,Swiggy,Delhi,DEVICE_E,2026-11-16 10:34:00,10,46,0,5.62,0,0,0,0,0
TXN000756,USER00676,602.63,Apple,Pune,DEVICE_C,2026-11-17 11:03:00,11,30,1,28.43,0,0,0,0,0
TXN000757,USER01418,2974.5,Apple,Mumbai,DEVICE_C,2026-12-31 23:42:00,23,5,0,11.24,0,0,0,0,0
TXN000758,USER01893,3892.27,Flipkart,Ahmedabad,DEVICE_E,2026-09-15 22:25:00,22,3,1,50.57,0,0,0,0,0
TXN000759,USER00457,881.98,Netflix,Delhi,DEVICE_D,2026-09-16 21:18:00,21,6,1,74.34,0,0,0,0,0
TXN000760,USER00920,1447.71,Apple,Hyderabad,DEVICE_D,2026-03-16 13:19:00,13,33,0,4.72,0,0,0,0,0
TXN000761,USER00192,385.65,Amazon,Hyderabad,DEVICE_E,2026-04-20 20:48:00,20,26,0,16.47,0,0,0,0,0
TXN000762,USER00739,394.49,Zomato,Delhi,DEVICE_A,2026-09-21 06:54:00,6,1,0,15.4,0,0,0,1,0
TXN000763,USER01713,1459.08,Walmart,Chennai,DEVICE_C,2026-05-29 10:08:00,10,13,0,40.51,0,0,0,0,0
TXN000764,USER01123,674.42,Uber,Chennai,DEVICE_C,2026-08-05 17:14:00,17,40,0,23.49,0,0,0,0,0
TXN000765,USER01572,1361.9,Apple,Mumbai,DEVICE_D,2026-09-27 19:46:00,19,28,0,18.7,0,0,0,0,0
TXN000766,USER00978,1270.88,Myntra,Kolkata,DEVICE_E,2026-07-28 15:17:00,15,38,0,22.73,0,0,0,0,0
TXN000767,USER01009,1972.87,Swiggy,Mumbai,DEVICE_A,2026-03-25 16:41:00,16,21,0,9.87,0,0,0,0,0
TXN000768,USER00096,1766.45,Myntra,Bangalore,DEVICE_E,2026-06-18 06:03:00,6,4,0,64.52,0,0,0,0,0
TXN000769,USER01688,2511.15,Paytm,Kolkata,DEVICE_D,2026-06-27 08:06:00,8,43,0,1.19,0,0,0,0,0
TXN000770,USER00663,1345.22,Walmart,Ahmedabad,DEVICE_D,2026-07-22 22:08:00,22,17,1,0.59,0,0,0,0,0
TXN000771,USER01214,1446.02,Amazon,Pune,DEVICE_C,2026-08-10 17:36:00,17,15,0,10.74,0,0,0,0,0
TXN000772,USER01760,1094.59,Netflix,Ahmedabad,DEVICE_B,2026-09-07 02:39:00,2,43,0,3.36,1,0,0,0,0
TXN000773,USER00037,2820.76,Walmart,Bangalore,DEVICE_A,2026-09-06 02:33:00,2,5,0,15.74,1,0,0,0,0
TXN000774,USER01804,5746.6,Uber,Mumbai,DEVICE_A,2026-05-22 06:02:00,6,0,0,0.18,0,0,0,1,0
TXN000775,USER01393,2153.17,Zomato,Kolkata,DEVICE_B,2026-10-23 01:38:00,1,11,1,12.31,1,0,0,0,1
TXN000776,USER01719,1715.94,Apple,Kolkata,DEVICE_D,2026-09-11 14:20:00,14,23,0,6.99,0,0,0,0,0
TXN000777,USER01549,901.79,Netflix,Bangalore,DEVICE_E,2026-09-08 16:09:00,16,10,0,4.52,0,0,0,0,0
TXN000778,USER00279,1364.68,Netflix,Ahmedabad,DEVICE_A,2026-11-18 10:23:00,10,42,0,11.76,0,0,0,0,0
TXN000779,USER00217,768.55,Apple,Delhi,DEVICE_B,2026-10-19 19:27:00,19,40,0,38.56,0,0,0,0,0
TXN000780,USER00867,629.99,Apple,Chennai,DEVICE_C,2026-07-17 20:42:00,20,33,0,21.31,0,0,0,0,0
TXN000781,USER00873,919.12,Apple,Kolkata,DEVICE_C,2026-11-24 15:53:00,15,28,0,3.49,0,0,0,0,0
TXN000782,USER01822,5489.87,Apple,Pune,DEVICE_D,2026-08-02 13:59:00,13,31,0,13.82,0,0,0,0,0
TXN000783,USER01297,1016.1,Apple,Pune,DEVICE_A,2026-02-21 08:38:00,8,20,0,53.67,0,0,0,0,0
TXN000784,USER01905,4727.11,Netflix,Kolkata,DEVICE_E,2026-10-22 06:33:00,6,39,0,11.57,0,0,0,0,0
TXN000785,USER00062,457.18,Flipkart,Bangalore,DEVICE_A,2026-02-09 06:52:00,6,32,0,12.72,0,0,0,0,0
TXN000786,USER00596,1242.73,Flipkart,Kolkata,DEVICE_C,2026-11-13 03:47:00,3,32,0,56.73,1,0,0,0,0
TXN000787,USER01904,2097.77,Myntra,Ahmedabad,DEVICE_A,2026-01-09 02:16:00,2,27,0,2.92,1,0,0,0,0
TXN000788,USER00729,2197.21,Flipkart,Bangalore,DEVICE_C,2026-05-17 21:26:00,21,43,0,26.56,0,0,0,0,0
TXN000789,USER01366,413.77,Uber,Delhi,DEVICE_B,2026-09-14 08:03:00,8,35,0,7.11,0,0,0,0,0
TXN000790,USER00397,367.16,Flipkart,Pune,DEVICE_B,2026-07-09 07:22:00,7,0,0,40.18,0,0,0,1,0
TXN000791,USER00699,1915.02,Netflix,Kolkata,DEVICE_C,2026-01-26 10:19:00,10,11,0,1.12,0,0,0,0,0
TXN000792,USER01043,666.51,Apple,Hyderabad,DEVICE_E,2026-12-28 08:47:00,8,45,0,92.92,0,0,0,0,0
TXN000793,USER00177,1941.09,Swiggy,Mumbai,DEVICE_E,2026-02-26 15:35:00,15,32,0,29.27,0,0,0,0,0
TXN000794,USER01636,3992.68,Swiggy,Pune,DEVICE_A,2026-06-02 02:44:00,2,43,0,6.69,1,0,0,0,0
TXN000795,USER00396,607.6,Uber,Delhi,DEVICE_C,2026-12-09 00:27:00,0,4,0,28.61,1,0,0,0,0
TXN000796,USER00445,685.41,Paytm,Hyderabad,DEVICE_D,2026-01-29 10:55:00,10,1,0,51.27,0,0,0,1,0
TXN000797,USER01257,177.05,Netflix,Pune,DEVICE_E,2026-02-25 20:16:00,20,35,0,2.4,0,0,0,0,0
TXN000798,USER01939,2255.2,Amazon,Delhi,DEVICE_E,2026-05-11 01:56:00,1,23,0,48.97,1,0,0,0,0
TXN000799,USER00076,7460.42,Walmart,Chennai,DEVICE_B,2026-02-22 06:58:00,6,42,0,8.93,0,0,0,0,0
TXN000800,USER00265,357.03,Myntra,Delhi,DEVICE_E,2026-05-04 02:13:00,2,49,0,0.13,1,0,0,0,0
TXN000801,USER00455,3359.56,Amazon,Delhi,DEVICE_E,2026-01-26 19:55:00,19,49,0,2.39,0,0,0,0,0
TXN000802,USER01820,3647.9,Netflix,Chennai,DEVICE_E,2026-07-21 06:08:00,6,46,0,43.22,0,0,0,0,0
TXN000803,USER00718,2220.72,Flipkart,Kolkata,DEVICE_C,2026-07-08 11:00:00,11,20,0,81.1,0,0,0,0,0
TXN000804,USER00735,635.9,Apple,Mumbai,DEVICE_C,2026-04-20 21:31:00,21,29,0,45.15,0,0,0,0,0
TXN000805,USER01408,880.89,Amazon,Ahmedabad,DEVICE_B,2026-09-26 19:39:00,19,14,0,11.65,0,0,0,0,0
TXN000806,USER01588,1802.9,Walmart,Hyderabad,DEVICE_A,2026-04-11 06:48:00,6,8,0,65.1,0,0,0,0,0
TXN000807,USER00851,1756.02,Paytm,Pune,DEVICE_E,2026-07-01 11:20:00,11,31,0,10.45,0,0,0,0,0
TXN000808,USER01530,875.28,Swiggy,Ahmedabad,DEVICE_A,2026-05-27 16:46:00,16,7,0,2.41,0,0,0,0,0
TXN000809,USER01391,1659.65,Paytm,Bangalore,DEVICE_C,2026-06-04 00:36:00,0,22,0,8.34,1,0,0,0,0
TXN000810,USER00144,792.36,Walmart,Mumbai,DEVICE_E,2026-08-16 00:54:00,0,26,0,129.02,1,0,0,0,0
TXN000811,USER00885,990.98,Apple,Ahmedabad,DEVICE_A,2026-06-08 15:06:00,15,41,0,19.67,0,0,0,0,0
